PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,YEAR_MONTH,ACTIVE_LISTINGS_RATE,MIN_PRICE_ACT,MAX_PRICE_ACT,MEDIAN_PRICE_ACT,NUMBER_OF_DISTINCT_HOSTS,SUPER_HOST_RATE,AVG_REV_SCORE_ACT,PERCENTAGE_CHANGE_FOR_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_FOR_INACTIVE_LISTINGS,TOTAL_NUMBER_OF_STAYS,AVERAGE_ESTIMATED_REVENUE_PER_ACTIVE_LISTINGS
Entire serviced apartment,Entire home/apt,8,2021-01-01,100.000000,436,436,436,1,0.000000,96.000000,0.000000,,1,436.000000
Entire serviced apartment,Entire home/apt,8,2021-02-01,100.000000,359,359,359,1,0.000000,96.000000,0.000000,,4,1436.000000
Entire serviced apartment,Entire home/apt,8,2021-03-01,100.000000,388,388,388,1,0.000000,96.000000,0.000000,,6,2328.000000
Entire serviced apartment,Entire home/apt,8,2021-04-01,100.000000,479,479,479,1,0.000000,95.000000,0.000000,,4,1916.000000
Entire townhouse,Entire home/apt,2,2020-08-01,100.000000,28,300,120,41,21.951200,95.361111,,,829,2422.195652
Entire townhouse,Entire home/apt,2,2020-09-01,100.000000,28,300,120,47,19.148900,94.836735,30.434800,,1257,2798.416667
Entire townhouse,Entire home/apt,2,2020-10-01,100.000000,28,300,120,47,17.021300,94.928571,-13.333300,,1142,2910.326923
Entire townhouse,Entire home/apt,2,2020-11-01,100.000000,28,300,120,45,17.777800,95.775000,-3.846200,,1094,2960.060000
Entire townhouse,Entire home/apt,2,2020-12-01,100.000000,28,300,120,43,18.604700,96.131579,-4.000000,,1236,3505.562500
Entire townhouse,Entire home/apt,2,2021-01-01,100.000000,28,300,120,42,23.809500,96.157895,-2.083300,,1041,3011.148936
Entire townhouse,Entire home/apt,2,2021-02-01,100.000000,28,300,120,42,21.428600,96.270270,0.000000,,1047,2994.936170
Entire townhouse,Entire home/apt,2,2021-03-01,100.000000,28,500,120,42,19.047600,96.216216,2.127700,,1084,3257.937500
Entire townhouse,Entire home/apt,2,2021-04-01,100.000000,28,500,120,39,20.512800,96.083333,-2.083300,,1122,3324.212766
Entire townhouse,Entire home/apt,3,2020-08-01,100.000000,75,300,132,21,19.047600,95.733333,,,415,2734.190476
Entire townhouse,Entire home/apt,3,2020-09-01,100.000000,52,650,133,24,16.666700,96.210526,38.095200,,589,3503.586207
Entire townhouse,Entire home/apt,3,2020-10-01,100.000000,52,650,125,24,12.500000,96.062500,-17.241400,,560,3693.750000
Entire townhouse,Entire home/apt,3,2020-11-01,100.000000,52,650,125,24,12.500000,96.000000,0.000000,,531,3416.708333
Entire townhouse,Entire home/apt,3,2020-12-01,100.000000,52,650,144,27,11.111100,95.941176,12.500000,,604,3589.037037
Entire townhouse,Entire home/apt,3,2021-01-01,100.000000,52,1000,131,28,17.857100,96.058824,3.703700,,619,3702.464286
Entire townhouse,Entire home/apt,3,2021-02-01,100.000000,52,1000,145.5,25,12.000000,96.437500,-10.714300,,548,3872.160000
Entire townhouse,Entire home/apt,3,2021-03-01,100.000000,52,1000,138,24,12.500000,96.437500,-4.000000,,601,5147.916667
Entire townhouse,Entire home/apt,3,2021-04-01,100.000000,52,679,138,21,14.285700,96.214286,-8.333300,,519,3239.363636
Entire townhouse,Entire home/apt,4,2020-08-01,100.000000,49,1000,195.5,176,13.636400,95.021429,,,4031,5084.016575
Entire townhouse,Entire home/apt,4,2020-09-01,100.000000,50,1000,194,206,11.650500,95.059140,35.911600,,5881,5392.089431
Entire townhouse,Entire home/apt,4,2020-10-01,100.000000,50,1000,195.5,203,11.822700,95.125786,-14.634100,,5278,5768.238095
Entire townhouse,Entire home/apt,4,2020-11-01,100.000000,49,1000,195.5,201,11.442800,95.107595,-0.952400,,5170,5721.418269
Entire townhouse,Entire home/apt,4,2020-12-01,100.000000,49,1000,200,196,12.244900,95.324138,-2.403800,,5161,5967.532020
Entire townhouse,Entire home/apt,4,2021-01-01,100.000000,49,1000,200,192,11.458300,95.408451,-2.463100,,5003,5837.797980
Entire townhouse,Entire home/apt,4,2021-02-01,100.000000,49,1000,200,195,12.307700,95.068493,1.515200,,5051,5888.452736
Entire townhouse,Entire home/apt,4,2021-03-01,100.000000,49,1000,200,194,12.371100,95.354167,-0.497500,,5143,5937.930000
Entire townhouse,Entire home/apt,4,2021-04-01,100.000000,49,1000,200,180,12.222200,95.106383,-4.500000,,5041,6029.083770
Entire townhouse,Entire home/apt,5,2020-08-01,100.000000,90,800,206,58,18.965500,95.256410,,,1180,5103.327586
Entire townhouse,Entire home/apt,5,2020-09-01,100.000000,90,800,202,65,18.461500,95.517857,29.310300,,1610,5340.133333
Entire townhouse,Entire home/apt,5,2020-10-01,100.000000,90,800,199.5,65,16.923100,95.717391,-12.000000,,1470,5502.015152
Entire townhouse,Entire home/apt,5,2020-11-01,100.000000,90,800,227.5,64,14.062500,95.565217,-1.515200,,1511,6145.400000
Entire townhouse,Entire home/apt,5,2020-12-01,100.000000,100,1200,242,68,14.705900,95.382979,6.153800,,1608,6264.275362
Entire townhouse,Entire home/apt,5,2021-01-01,100.000000,99,980,219.5,66,12.121200,94.891304,-2.898600,,1531,6119.671642
Entire townhouse,Entire home/apt,5,2021-02-01,100.000000,90,800,226,64,12.500000,95.066667,-2.985100,,1521,5912.492308
Entire townhouse,Entire home/apt,5,2021-03-01,100.000000,90,800,219.5,63,11.111100,95.000000,-1.538500,,1495,5952.640625
Entire townhouse,Entire home/apt,5,2021-04-01,100.000000,90,800,215.5,64,15.625000,94.744681,3.125000,,1608,6111.954545
Entire townhouse,Entire home/apt,6,2020-08-01,100.000000,86,1550,291.5,129,19.379800,94.509615,,,2917,7004.244444
Entire townhouse,Entire home/apt,6,2020-09-01,100.000000,86,1550,282.5,139,18.705000,93.766129,25.925900,,3679,6891.835294
Entire townhouse,Entire home/apt,6,2020-10-01,100.000000,86,1550,293.5,134,20.149300,94.457944,-15.294100,,3357,7834.305556
Entire townhouse,Entire home/apt,6,2020-11-01,100.000000,86,1550,300,135,20.740700,94.773585,0.000000,,3406,7694.027778
Entire townhouse,Entire home/apt,6,2020-12-01,99.342100,58,1995,305,141,20.567400,94.360360,4.861100,,3742,8626.335526
Entire townhouse,Entire home/apt,6,2021-01-01,100.000000,62,1995,300,132,16.666700,94.490566,-5.298000,-100.000000,3319,7930.587413
Entire townhouse,Entire home/apt,6,2021-02-01,100.000000,61,1550,300,137,17.518200,94.254545,4.195800,,3303,7248.979866
Entire townhouse,Entire home/apt,6,2021-03-01,100.000000,60,1750,300,137,17.518200,94.366972,0.671100,,3491,7576.706667
Entire townhouse,Entire home/apt,6,2021-04-01,100.000000,86,1750,300,131,16.030500,94.685714,-5.333300,,3277,7618.809859
Entire townhouse,Entire home/apt,7,2020-08-01,100.000000,72,580,236,35,25.714300,93.964286,,,639,4691.513514
Entire townhouse,Entire home/apt,7,2020-09-01,100.000000,64,580,269.5,37,24.324300,94.000000,16.216200,,819,4978.465116
Entire townhouse,Entire home/apt,7,2020-10-01,100.000000,77,524,264,33,24.242400,93.000000,-13.953500,,802,5861.324324
Entire townhouse,Entire home/apt,7,2020-11-01,100.000000,90,1000,266.5,33,24.242400,93.307692,-2.702700,,844,6531.805556
Entire townhouse,Entire home/apt,7,2020-12-01,100.000000,110,1000,300,35,25.714300,93.178571,5.555600,,860,7135.605263
Entire townhouse,Entire home/apt,7,2021-01-01,100.000000,110,1000,282.5,36,27.777800,93.068966,2.631600,,756,5890.179487
Entire townhouse,Entire home/apt,7,2021-02-01,100.000000,90,1000,291,36,25.000000,93.448276,0.000000,,865,6529.102564
Entire townhouse,Entire home/apt,7,2021-03-01,100.000000,90,1000,277.5,37,24.324300,92.483871,2.564100,,836,6195.625000
Entire townhouse,Entire home/apt,7,2021-04-01,100.000000,90,900,304.5,33,21.212100,91.103448,-7.500000,,852,6575.621622
Entire townhouse,Entire home/apt,8,2020-08-01,100.000000,115,900,301,47,23.404300,92.894737,,,1103,7597.326923
Entire townhouse,Entire home/apt,8,2020-09-01,100.000000,117,900,300,48,25.000000,88.279070,11.538500,,1265,7574.465517
Entire townhouse,Entire home/apt,8,2020-10-01,100.000000,120,900,308.5,48,18.750000,90.461538,-8.620700,,1219,8500.358491
Entire townhouse,Entire home/apt,8,2020-11-01,100.000000,123,1019,312,49,14.285700,90.435897,3.773600,,1342,9660.290909
Entire townhouse,Entire home/apt,8,2020-12-01,100.000000,124,1500,365,44,15.909100,93.666667,-9.090900,,1290,10404.020000
Entire townhouse,Entire home/apt,8,2021-01-01,100.000000,124,1500,365,43,18.604700,93.583333,-2.000000,,1144,10216.857143
Entire townhouse,Entire home/apt,8,2021-02-01,100.000000,106,900,327.5,38,18.421100,93.312500,-14.285700,,1002,9265.785714
Entire townhouse,Entire home/apt,8,2021-03-01,100.000000,118,900,317.5,38,18.421100,90.933333,0.000000,,906,8404.380952
Entire townhouse,Entire home/apt,8,2021-04-01,100.000000,118,900,324,39,17.948700,92.533333,-2.381000,,973,8932.707317
Entire townhouse,Entire home/apt,9,2020-08-01,100.000000,300,1200,437.5,5,40.000000,97.000000,,,162,14365.000000
Private room in guesthouse,Private room,5,2020-12-01,100.000000,320,320,320,1,0.000000,91.000000,0.000000,,29,9280.000000
Private room in guesthouse,Private room,5,2021-01-01,100.000000,320,320,320,1,0.000000,91.000000,0.000000,,30,9600.000000
Private room in guesthouse,Private room,5,2021-02-01,100.000000,240,240,240,1,0.000000,91.000000,0.000000,,25,6000.000000
Private room in guesthouse,Private room,5,2021-03-01,100.000000,240,240,240,1,0.000000,91.000000,0.000000,,30,7200.000000
Private room in guesthouse,Private room,5,2021-04-01,100.000000,260,260,260,1,0.000000,91.000000,0.000000,,30,7800.000000
Private room in guesthouse,Private room,6,2020-08-01,100.000000,450,600,540,3,0.000000,100.000000,,,0,0.000000
Private room in guesthouse,Private room,6,2020-09-01,100.000000,450,600,540,3,0.000000,100.000000,0.000000,,0,0.000000
Private room in guesthouse,Private room,6,2020-10-01,100.000000,450,600,540,3,0.000000,100.000000,0.000000,,0,0.000000
Private room in guesthouse,Private room,6,2020-11-01,100.000000,450,600,540,3,0.000000,100.000000,0.000000,,0,0.000000
Private room in guesthouse,Private room,6,2020-12-01,100.000000,350,600,540,3,0.000000,100.000000,0.000000,,1,116.666667
Private room in guesthouse,Private room,6,2021-01-01,100.000000,350,600,540,3,0.000000,100.000000,0.000000,,0,0.000000
Private room in guesthouse,Private room,6,2021-02-01,100.000000,480,600,540,2,0.000000,,-33.333300,,0,0.000000
Private room in guesthouse,Private room,6,2021-03-01,100.000000,480,600,540,2,0.000000,,0.000000,,0,0.000000
Private room in guesthouse,Private room,6,2021-04-01,100.000000,165,600,382.5,2,0.000000,,0.000000,,0,0.000000
Private room in hostel,Private room,1,2020-08-01,100.000000,45,60,52,1,0.000000,93.800000,,,92,856.666667
Private room in hostel,Private room,1,2020-09-01,100.000000,45,60,52,1,0.000000,93.500000,16.666700,,93,740.714286
Private room in hostel,Private room,1,2020-10-01,100.000000,45,60,52,1,0.000000,93.800000,-14.285700,,92,856.666667
Private room in hostel,Private room,1,2020-11-01,100.000000,45,99,57,2,0.000000,93.800000,16.666700,,92,734.285714
Private room in hostel,Private room,1,2020-12-01,100.000000,40,88,57,2,0.000000,95.200000,0.000000,,34,405.571429
Private room in hostel,Private room,1,2021-01-01,100.000000,40,88,57,3,0.000000,95.200000,14.285700,,64,617.375000
Private room in hostel,Private room,1,2021-02-01,100.000000,35,88,50,5,0.000000,92.666667,37.500000,,7,42.090909
Private room in hostel,Private room,1,2021-03-01,100.000000,35,88,50,3,0.000000,92.666667,-18.181800,,62,434.000000
Private room in hostel,Private room,1,2021-04-01,100.000000,35,88,50,4,0.000000,92.666667,11.111100,,62,374.700000
Private room in hostel,Private room,2,2020-08-01,100.000000,49,180,64,8,12.500000,86.923077,,,76,237.500000
Private room in hostel,Private room,2,2020-09-01,100.000000,52,174,65,8,12.500000,87.769231,5.555600,,87,287.000000
Private room in hostel,Private room,2,2020-10-01,100.000000,52,171,67.5,9,11.111100,88.000000,0.000000,,129,461.736842
Private room in hostel,Private room,2,2020-11-01,100.000000,52,169,67.5,8,12.500000,90.000000,5.263200,,136,475.400000
Private room in hostel,Private room,2,2020-12-01,100.000000,52,450,89,10,10.000000,89.142857,15.000000,,215,822.521739
Private room in hostel,Private room,2,2021-01-01,100.000000,47,169,77,10,20.000000,89.071429,17.391300,,238,825.888889
Private room in hostel,Private room,2,2021-02-01,100.000000,52,180,83,10,20.000000,91.800000,0.000000,,297,840.407407
Private room in hostel,Private room,2,2021-03-01,100.000000,52,180,85,10,20.000000,90.437500,0.000000,,344,1133.185185
Private room in hostel,Private room,2,2021-04-01,100.000000,52,300,80.5,10,10.000000,89.894737,11.111100,,211,534.666667
Private room in hostel,Private room,3,2020-08-01,100.000000,51,120,92,5,20.000000,74.333333,,,37,431.000000
Private room in hostel,Private room,3,2020-09-01,100.000000,62,114,101,5,20.000000,74.333333,0.000000,,58,812.000000
Private room in hostel,Private room,3,2020-10-01,100.000000,45,128,107.5,6,16.666700,74.333333,16.666700,,34,338.142857
Private room in hostel,Private room,3,2020-11-01,100.000000,45,148,93.5,7,14.285700,80.750000,14.285700,,38,311.125000
Private room in hostel,Private room,3,2020-12-01,100.000000,52,450,120,8,12.500000,83.833333,12.500000,,89,936.777778
Private room in hostel,Private room,3,2021-01-01,100.000000,58,166,114.5,8,25.000000,83.833333,0.000000,,150,1291.000000
Private room in hostel,Private room,3,2021-02-01,100.000000,50,166,115,8,25.000000,83.833333,0.000000,,142,1419.444444
Private room in hostel,Private room,3,2021-03-01,100.000000,51,166,120,8,25.000000,82.166667,0.000000,,157,1591.222222
Private room in hostel,Private room,3,2021-04-01,100.000000,51,188,120,8,12.500000,85.142857,0.000000,,107,1148.666667
Private room in hostel,Private room,4,2020-08-01,100.000000,64,141,95,6,16.666700,85.500000,,,92,970.444444
Private room in hostel,Private room,4,2020-09-01,100.000000,70,141,95,6,16.666700,85.500000,11.111100,,92,874.200000
Private room in hostel,Private room,4,2020-10-01,100.000000,70,139,97,7,14.285700,85.500000,0.000000,,208,2021.700000
Private room in hostel,Private room,4,2020-11-01,100.000000,70,151,95,7,14.285700,85.250000,0.000000,,145,1357.900000
Private room in hostel,Private room,4,2020-12-01,100.000000,65,190,131,8,12.500000,88.500000,20.000000,,225,2266.916667
Private room in hostel,Private room,4,2021-01-01,100.000000,65,190,97,8,25.000000,86.833333,25.000000,,263,2038.466667
Private room in hostel,Private room,4,2021-02-01,100.000000,65,190,122.5,9,22.222200,86.200000,6.666700,,298,2061.000000
Private room in hostel,Private room,4,2021-03-01,100.000000,65,190,132,9,22.222200,85.600000,0.000000,,282,2088.312500
Private room in hostel,Private room,4,2021-04-01,100.000000,65,190,133,10,10.000000,88.857143,25.000000,,212,1164.700000
Private room in hostel,Private room,5,2020-08-01,100.000000,160,160,160,1,100.000000,90.000000,,,0,0.000000
Private room in hostel,Private room,5,2020-09-01,100.000000,160,160,160,1,100.000000,90.000000,0.000000,,0,0.000000
Private room in hostel,Private room,5,2020-10-01,100.000000,163,163,163,1,100.000000,90.000000,0.000000,,0,0.000000
Private room in hostel,Private room,5,2020-11-01,100.000000,160,160,160,1,100.000000,90.000000,0.000000,,0,0.000000
Private room in hostel,Private room,5,2020-12-01,100.000000,160,160,160,1,100.000000,90.000000,0.000000,,12,1920.000000
Private room in hostel,Private room,5,2021-01-01,100.000000,171,171,171,1,100.000000,91.000000,0.000000,,7,1197.000000
Private room in hostel,Private room,5,2021-02-01,100.000000,171,171,171,1,100.000000,91.000000,0.000000,,0,0.000000
Private room in hostel,Private room,5,2021-03-01,100.000000,171,171,171,1,100.000000,91.000000,0.000000,,3,513.000000
Private room in hostel,Private room,5,2021-04-01,100.000000,180,180,180,1,0.000000,93.000000,0.000000,,6,1080.000000
Private room in hostel,Private room,6,2020-08-01,100.000000,140,222,181,2,0.000000,86.000000,,,0,0.000000
Private room in hostel,Private room,6,2020-09-01,100.000000,140,230,180,3,0.000000,86.000000,100.000000,,60,2700.000000
Private room in hostel,Private room,6,2020-10-01,100.000000,180,230,225,3,0.000000,86.000000,-25.000000,,31,1873.333333
Private room in hostel,Private room,6,2020-11-01,100.000000,145,269,224.5,3,0.000000,86.000000,0.000000,,32,1896.666667
Private room in hostel,Private room,6,2020-12-01,100.000000,166,390,285,3,0.000000,86.000000,0.000000,,41,2408.666667
Private room in hostel,Private room,6,2021-01-01,100.000000,174,265,222.5,3,0.000000,86.000000,0.000000,,21,1258.000000
Private room in hostel,Private room,6,2021-02-01,100.000000,130,216,173,2,0.000000,86.000000,-33.333300,,30,1950.000000
Private room in hostel,Private room,6,2021-03-01,100.000000,216,220,218,2,0.000000,86.000000,0.000000,,30,3300.000000
Private room in hostel,Private room,6,2021-04-01,100.000000,240,240,240,1,0.000000,92.000000,-50.000000,,0,0.000000
Private room in hostel,Private room,10,2020-08-01,100.000000,200,200,200,1,0.000000,,,,0,0.000000
Private room in hostel,Private room,10,2020-09-01,100.000000,214,214,214,1,0.000000,,0.000000,,0,0.000000
Private room in hostel,Private room,10,2020-10-01,100.000000,163,163,163,1,0.000000,,0.000000,,0,0.000000
Private room in hostel,Private room,10,2020-11-01,100.000000,205,205,205,1,0.000000,,0.000000,,1,205.000000
Private room in hostel,Private room,10,2020-12-01,100.000000,274,274,274,1,0.000000,100.000000,0.000000,,7,1918.000000
Private room in hostel,Private room,10,2021-01-01,100.000000,200,200,200,1,100.000000,100.000000,0.000000,,1,200.000000
Private room in hostel,Private room,10,2021-02-01,100.000000,316,316,316,1,100.000000,100.000000,0.000000,,30,9480.000000
Private room in hostel,Private room,10,2021-03-01,100.000000,316,316,316,1,100.000000,100.000000,0.000000,,30,9480.000000
Private room in hostel,Private room,10,2021-04-01,100.000000,412,412,412,1,100.000000,100.000000,0.000000,,30,12360.000000
Private room in hostel,Private room,16,2020-08-01,100.000000,35,35,35,1,0.000000,,,,0,0.000000
Private room in hostel,Private room,16,2020-09-01,100.000000,35,35,35,1,0.000000,,0.000000,,10,350.000000
Private room in hostel,Private room,16,2020-10-01,100.000000,45,45,45,1,0.000000,,0.000000,,0,0.000000
Private room in hostel,Private room,16,2020-11-01,100.000000,45,45,45,1,0.000000,,0.000000,,0,0.000000
Private room in house,Private room,1,2020-08-01,100.000000,18,1600,50,847,10.153500,92.323529,,,17897,959.505825
Private room in house,Private room,1,2020-09-01,100.000000,18,1600,50,920,9.782600,92.634783,21.068000,,23744,1065.950281
Private room in house,Private room,1,2020-10-01,100.000000,18,1600,50,913,9.090900,92.615008,-10.505200,,21655,1117.783154
Private room in house,Private room,1,2020-11-01,100.000000,14,1600,50,899,8.898800,92.689831,-2.240100,,19864,1009.869844
Private room in house,Private room,1,2020-12-01,100.000000,18,1600,50,887,8.568200,92.447323,-1.558200,,21703,1128.837989
Private room in house,Private room,1,2021-01-01,99.906900,15,1600,50,883,8.040800,92.417526,-0.093100,,21975,1167.500931
Private room in house,Private room,1,2021-02-01,99.624400,18,1600,50,881,8.286000,92.513889,-1.118400,300.000000,20265,1064.862911
Private room in house,Private room,1,2021-03-01,99.623400,18,1600,50,877,8.323800,92.589255,-0.282800,0.000000,20631,1097.483992
Private room in house,Private room,1,2021-04-01,99.427500,18,1600,50,843,8.778200,92.494604,-1.512300,50.000000,20154,1134.093511
Private room in house,Private room,2,2020-08-01,100.000000,14,1000,65,1971,14.814800,92.201555,,,43669,1274.288781
Private room in house,Private room,2,2020-09-01,100.000000,14,1000,64.8125,2149,13.773800,91.908552,22.357200,,58575,1410.864614
Private room in house,Private room,2,2020-10-01,100.000000,14,1000,65,2116,12.759900,91.930284,-11.850400,,52807,1444.710101
Private room in house,Private room,2,2020-11-01,100.000000,14,1000,64,2100,12.476200,92.121923,-1.276800,,49769,1356.908330
Private room in house,Private room,2,2020-12-01,99.961400,13,1000,65,2073,12.397500,91.880649,-1.483500,,54529,1544.786183
